24	67.38	36.198	-3.0551	-1	0	0.81795	1.5909	0.58974	-0.031476	0.80698	-0.5481	0.029254	-0.75
25	53.13	26.996	-149.85	4	-6	0.88542	1.5943	-0.39251	-0.228	0.89104	0.44051	0.25588	-1
26	21.239	3.1409	-33.358	9	1.557	0	1.4481	0.045765	-0.030129	0.9985	-0.12222	0.080465	-2.6667
27	35.638	26.668	-9.2766	0	1	0.92697	1.4577	0.44295	-0.072351	0.89362	-0.77106	0.12594	-1.5556
28	63.655	14.738	-0.63653	-2	-2	0.92511	1.4654	0.25439	-0.0028262	0.9671	-0.2119	0.0023542	-0.80556
29	22.62	33.954	156.69	0	0	0	1.5417	-0.51291	0.22105	0.82949	1.5459	-0.66624	-2.5
30	31.417	21.718	-27.527	0	0	0	1.492	0.32815	-0.17102	0.92901	-0.62796	0.32727	-1.7778
31	23.643	24.179	169.09	0	0	0	1.522	-0.40218	0.07754	0.91227	1.0532	-0.20305	-2.3889
32	43.603	45.129	-172.52	11	2.0633	0	1.4999	-0.70268	-0.092228	0.70551	1.245	0.16341	-1.25
33	33.932	56.177	28.001	0	0	0	1.471	0.73351	0.39003	0.55663	-2.1597	-1.1484	-1.6389
34	58.716	28.507	-166.63	0	0	0	1.4805	-0.46433	-0.11033	0.87876	0.46968	0.1116	-0.88889
35	57.221	22.819	-162.35	6	2	0.92713	1.4413	-0.36956	-0.1176	0.92174	0.36752	0.11695	-0.91667
36	41.112	8.9324	-30.618	0	0	0	1.5785	0.13362	-0.079081	0.98787	-0.18035	0.10674	-1.3333
37	35.638	27.072	171.6	2	-3	0.92275	1.4737	-0.45024	0.066468	0.89043	0.78655	-0.11612	-1.5556
38	50.692	25.703	-142.09	5	1	0.89199	1.5821	-0.34218	-0.26649	0.90105	0.40086	0.31218	-1.0556
39	44.498	59.362	31.704	6	-3	0.63945	1.4575	0.73201	0.45216	0.50961	-1.7556	-1.0844	-1.2222
40	33.399	14.107	152.3	0	0	0	1.5193	-0.2158	0.11329	0.96984	0.37086	-0.19468	-1.6667
41	22.62	7.2853	-158.28	0	0	0	1.5879	-0.11781	-0.046931	0.99193	0.29691	0.11828	-2.5
42	23.379	53.731	-9.6385	-6	5	0.82203	1.5705	0.79487	-0.13499	0.59157	-3.2471	0.55146	-2.4167
43	35.051	42.529	8.5271	-3	4	0.90886	1.4174	0.66849	0.10023	0.73694	-1.4363	-0.21534	-1.5833
44	30.957	15.144	165.4	3	-1	0.9156	1.5211	-0.25281	0.065835	0.96527	0.47289	-0.12315	-1.8056
45	28.842	45.92	-41.884	0	0	0	1.4759	0.53482	-0.4796	0.69566	-1.4949	1.3405	-1.9444
46	71.508	20.219	-174.66	15	3.2785	0	1.523	-0.34412	-0.032165	0.93838	0.25466	0.023804	-0.69444
47	55.795	39.228	-169.84	0	0	0	1.4704	-0.62249	-0.11154	0.77464	0.75894	0.136	-0.94444
48	67.38	17.088	169.57	0	0	0	1.4903	-0.28898	0.053209	0.95586	0.22674	-0.04175	-0.75
49	23.913	5.3888	-4.5008	5	3	0.92873	1.4704	0.093624	-0.0073697	0.99558	-0.22204	0.017478	-2.3611
50	38.187	6.7476	160.77	0	0	0	1.597	-0.11094	0.038703	0.99307	0.16136	-0.056295	-1.4444
51	24.762	60.388	-8.5919	0	0	0	1.5286	0.85964	-0.12988	0.49412	-3.9627	0.59873	-2.2778
52	48.455	25.905	165.52	0	0	0	1.5848	-0.42301	0.10921	0.89952	0.52251	-0.1349	-1.1111
53	21.025	49.418	1.039	15	3.1266	0	1.5088	0.75935	0.013772	0.65054	-3.1451	-0.057041	-2.6944
54	38.187	53.552	-155.96	11	2.2152	0	1.5652	-0.73462	-0.32772	0.59409	1.7861	0.79679	-1.4444
55	53.13	32.914	-155.7	0	0	0	1.4486	-0.49523	-0.22363	0.83949	0.58992	0.26638	-1
56	30.957	18.981	-178.45	9	1.7089	0	1.4882	-0.32514	-0.0087753	0.94562	0.62082	0.016755	-1.8056
57	71.508	24.988	-178.69	0	0	0	1.4893	-0.42231	-0.0096769	0.9064	0.32356	0.0074141	-0.69444
58	40.341	13.223	-27.039	0	0	0	1.5176	0.20374	-0.10398	0.97349	-0.28486	0.14538	-1.3611
59	23.12	47.099	160.89	19	4.2911	0	1.4422	-0.69218	0.23976	0.68073	2.4856	-0.86096	-2.4444
60	20.815	34.301	-5.1671	19	4.0886	0	1.4665	0.56125	-0.050753	0.82609	-1.8495	0.16725	-2.7222
61	35.051	38.201	-20.153	-1	-3	0.91212	1.4577	0.58056	-0.21307	0.78584	-1.1697	0.4293	-1.5833
62	42.741	17.262	17.606	7	1.4557	0	1.5215	0.28284	0.089755	0.95496	-0.37845	-0.1201	-1.2778
63	22.867	25.818	156.42	0	0	0	1.4713	-0.39916	0.17418	0.90018	1.0962	-0.47837	-2.4722
64	34.483	50.535	2.0885	1	1	0.86505	1.4027	0.7715	0.028134	0.6356	-1.9556	-0.071315	-1.6111
65	49.55	32.846	157.03	0	0	0	1.497	-0.49936	0.2117	0.84013	0.64392	-0.27298	-1.0833
66	31.891	38.475	2.2461	17	3.7848	0	1.4963	0.62169	0.024384	0.78288	-1.3897	-0.054505	-1.75
67	44.498	17.543	149.36	-5	-2	0.93585	1.4322	-0.25934	0.15362	0.95349	0.33243	-0.19692	-1.2222
68	40.341	30.561	-29.142	-5	5	0.92452	1.4496	0.4441	-0.2476	0.86109	-0.70198	0.39138	-1.3611
69	41.112	33.696	-133.49	0	0	0	1.5768	-0.38183	-0.40248	0.83199	0.61191	0.645	-1.3333
70	19.455	77.513	-165.55	0	0	0	1.4768	-0.94546	-0.24363	0.21622	12.753	3.2863	-2.9167
71	30.957	49.494	20.884	0	-4	0.87792	1.4292	0.71039	0.27104	0.64953	-1.9747	-0.75345	-1.8056
72	53.13	22.651	29.085	19	4.3418	0	1.5854	0.33656	0.18721	0.92287	-0.36469	-0.20286	-1
73	44.498	27.528	177.8	9	1.5063	0	1.5555	-0.46184	0.017768	0.88679	0.63653	-0.024489	-1.2222
74	25.361	69.115	118.81	11	2.0127	0	1.4829	-0.45028	0.81863	0.35649	2.8069	-5.103	-2.2222
75	54.432	57.03	159.61	-1	0	0.55059	1.5239	-0.7864	0.29228	0.5442	1.4049	-0.52216	-0.97222
76	42.741	13.599	169.29	0	0	0	1.4672	-0.23103	0.043677	0.97196	0.30373	-0.057419	-1.2778
77	19.455	74.813	15.404	17	3.7848	0	1.4026	0.93041	0.25634	0.26196	-10.359	-2.854	-2.9167
78	19.639	21.118	-2.8799	0	0	0	1.4679	0.35984	-0.018102	0.93284	-1.1144	0.05606	-2.8889
79	69.39	15.264	-46.161	9	1.557	0	1.596	0.18234	-0.18988	0.96473	-0.13651	0.14215	-0.72222
80	54.432	52.102	-138.91	13	2.7215	0	1.4138	-0.59477	-0.5186	0.61425	0.94138	0.82083	-0.97222
81	41.112	57.508	-0.5118	0	-5	0.67438	1.5863	0.84343	-0.0075343	0.53718	-2.0935	0.018701	-1.3333
82	36.244	48.429	-161.9	4	3	0.85547	1.485	-0.71112	-0.23238	0.66355	1.6373	0.53504	-1.5278
83	38.187	64.884	-168.54	0	0	0	1.4374	-0.8874	-0.17989	0.42445	3.0199	0.61217	-1.4444
84	43.603	63.231	-9.1708	0	0	0	1.4888	0.88142	-0.1423	0.4504	-2.4462	0.39492	-1.25
85	67.38	26.986	16.921	21	4.7975	0	1.4022	0.43413	0.13208	0.89111	-0.36538	-0.11116	-0.75
86	73.74	34.08	-16.171	11	2.1646	0	1.5692	0.53818	-0.15606	0.82825	-0.43318	0.12562	-0.66667
87	30.957	28.514	-7.907	0	0	0	1.43	0.47284	-0.06567	0.8787	-0.97159	0.13494	-1.8056
88	29.242	44.998	171.44	19	4.4937	0	1.4955	-0.6992	0.10527	0.70713	1.8952	-0.28533	-1.9167
89	28.842	16.363	177.05	0	0	0	1.5323	-0.28134	0.014508	0.9595	0.57015	-0.029401	-1.9444
90	20.408	1.1459	29.267	0	0	0	1.5888	0.017445	0.0097767	0.9998	-0.048469	-0.027163	-2.7778
91	73.74	10.177	155.05	0	0	0	1.542	-0.1602	0.074532	0.98427	0.10851	-0.050482	-0.66667
92	53.13	38.139	174.26	9	1.8101	0	1.5782	-0.61448	0.061724	0.78652	0.78127	-0.078477	-1
93	19.455	67.476	-8.0488	0	0	0	1.5279	0.91462	-0.12934	0.38307	-6.9639	0.98476	-2.9167
94	20.016	56.722	-13.125	4	7	0.80015	1.5815	0.81418	-0.18984	0.5487	-4.2042	0.9803	-2.8333
95	30.51	15.922	-176.22	2	2	0.9225	1.4929	-0.27373	-0.018071	0.96164	0.52185	0.034452	-1.8333
96	25.361	6.6325	3.8656	2	1	0.92847	1.4714	0.11524	0.0077866	0.99331	-0.25781	-0.01742	-2.2222
97	22.378	46.855	8.2724	0	0	0	1.5392	0.72203	0.10498	0.68385	-2.6689	-0.38804	-2.5278
98	31.417	40.206	163.74	5	5	0.87877	1.574	-0.61973	0.18072	0.76372	1.4426	-0.42068	-1.7778
99	39.598	34.696	11.642	17	3.8861	0	1.435	0.55751	0.11486	0.82218	-0.94178	-0.19404	-1.3889
100	49.55	40.856	-19.525	0	-3	0.85239	1.5589	0.61654	-0.21863	0.75636	-0.88307	0.31314	-1.0833
101	24.19	23.592	-161.61	1	-1	0.90544	1.556	-0.37977	-0.12629	0.91642	0.96694	0.32156	-2.3333
102	49.55	36.33	-177.38	0	0	0	1.5013	-0.59181	-0.027102	0.80562	0.79582	0.036445	-1.0833
103	38.88	30.483	17.908	11	2.1646	0	1.5647	0.4827	0.15598	0.86178	-0.7935	-0.25642	-1.4167
104	73.74	16.502	145.62	4	4	0.89088	1.5794	-0.23442	0.16042	0.95881	0.16299	-0.11154	-0.66667
105	22.378	11.423	178.23	0	2	0.93788	1.4312	-0.19796	0.0061174	0.98019	0.5105	-0.015776	-2.5278
106	30.51	35.228	6.9095	0	4	0.90977	1.4979	0.57264	0.069394	0.81686	-1.2852	-0.15575	-1.8333
107	71.508	23.217	-175.86	0	0	0	1.5649	-0.39319	-0.02844	0.91902	0.29711	0.021491	-0.69444
108	36.244	60.059	164.04	4	1	0.68135	1.5178	-0.83314	0.23829	0.4991	2.5503	-0.72941	-1.5278
109	19.455	45.309	19.126	7	1.2025	0	1.5913	0.67167	0.23292	0.70329	-2.7855	-0.96597	-2.9167
110	19.455	24.373	-171.54	0	0	0	1.5258	-0.40819	-0.060691	0.91088	1.307	0.19434	-2.9167
111	38.88	50.708	10.576	-3	3	0.80632	1.5487	0.76078	0.14205	0.63328	-1.7019	-0.31776	-1.4167
112	26.991	71.995	1.5371	19	4.1392	0	1.4708	0.95069	0.025511	0.3091	-6.4077	-0.17194	-2.0833
113	41.112	11.61	174.35	0	0	0	1.4725	-0.20027	0.019831	0.97954	0.27261	-0.026993	-1.3333
114	35.638	35.459	-171.9	0	1	0.90759	1.4941	-0.57434	-0.081711	0.81453	1.0968	0.15605	-1.5556
115	63.655	35.106	1.8895	-3	3	0.87213	1.4626	0.57478	0.018962	0.81809	-0.56598	-0.018672	-0.80556
116	35.051	15.507	8.3484	0	0	0	1.5478	0.26452	0.038818	0.9636	-0.43465	-0.063784	-1.5833
117	39.598	21.161	-17.533	17	3.5823	0	1.5993	0.34422	-0.10875	0.93257	-0.51265	0.16197	-1.3889
118	43.603	62.066	166.15	0	0	0	1.5488	-0.85782	0.21142	0.46845	2.289	-0.56413	-1.25
119	20.408	71.914	-17.323	0	0	0	1.5858	0.90747	-0.28305	0.31044	-8.12	2.5327	-2.7778
120	50.692	48.91	-31.602	0	0	0	1.4271	0.64192	-0.39495	0.65724	-1.0309	0.6343	-1.0556
121	24.762	45.657	151.43	4	-3	0.87715	1.5401	-0.62806	0.34206	0.69895	2.0468	-1.1147	-2.2778
122	20.408	41.815	-175.09	1	-1	0.90956	1.4715	-0.66429	-0.057051	0.7453	2.4758	0.21263	-2.7778
123	30.076	21.681	22.747	15	3.2278	0	1.4656	0.34071	0.14285	0.92925	-0.68237	-0.2861	-1.8611
124	44.498	25.2	5.1198	17	3.9367	0	1.5824	0.42409	0.037996	0.90482	-0.57285	-0.051325	-1.2222
125	20.61	18.185	171.72	-3	-5	0.94389	1.4033	-0.30884	0.044918	0.95005	0.89395	-0.13002	-2.75
126	40.341	3.0411	170	-3	2	0.90689	1.5578	-0.052247	0.0092104	0.99859	0.071214	-0.012554	-1.3611
127	26.991	44.593	-173.85	0	0	0	1.464	-0.69803	-0.075183	0.71211	2.0421	0.21995	-2.0833
128	54.432	56.022	-13.633	19	4.0886	0	1.5103	0.80588	-0.19545	0.55888	-1.4019	0.34	-0.97222
129	55.795	22.493	-8.1112	0	0	0	1.4864	0.37874	-0.053978	0.92393	-0.38715	0.055177	-0.94444
130	51.885	52.788	-17.355	-6	-1	0.69725	1.498	0.76014	-0.23755	0.60477	-1.2918	0.40371	-1.0278
131	38.88	49.517	-24.089	9	1.557	0	1.5415	0.69437	-0.31044	0.64922	-1.5152	0.67742	-1.4167
132	35.638	33.017	-7.8578	3	-3	0.89758	1.5478	0.53978	-0.074495	0.83851	-1.0014	0.1382	-1.5556
133	40.341	37.814	-37.454	0	0	0	1.4764	0.48671	-0.37284	0.79	-0.83856	0.64238	-1.3611
134	22.378	6.1733	23.431	0	0	0	1.5115	0.098669	0.042761	0.9942	-0.25087	-0.10872	-2.5278
135	21.025	61.904	-166.81	15	3.1772	0	1.4876	-0.85888	-0.2013	0.47095	4.9139	1.1517	-2.6944
136	30.957	39.922	-4.9473	0	0	0	1.4721	0.63936	-0.055344	0.76691	-1.5052	0.1303	-1.8056
137	55.795	1.8196	163.17	0	0	0	1.4352	-0.030393	0.0091923	0.9995	0.028719	-0.008686	-0.94444
138	42.741	50.444	-1.443	0	0	0	1.5495	0.77076	-0.019415	0.63683	-1.5465	0.038956	-1.2778
139	20.016	47.386	-149.35	6	3	0.90853	1.4202	-0.63312	-0.37519	0.67705	2.6495	1.5701	-2.8333
140	65.47	43.464	10.002	2	-4	0.75858	1.4825	0.67744	0.11947	0.72581	-0.72595	-0.12803	-0.77778
141	21.908	3.466	-41.29	0	0	0	1.4981	0.045426	-0.039894	0.99817	-0.11757	0.10325	-2.5833
142	19.455	23.581	-15.431	1	-3	0.93263	1.4479	0.38562	-0.10644	0.9165	-1.2272	0.33874	-2.9167
143	30.076	8.039	123.16	1	-5	0.93545	1.4418	-0.07649	0.11708	0.99017	0.14377	-0.22005	-1.8611
144	67.38	48.876	-22.129	5	1	0.60971	1.5629	0.6978	-0.28377	0.65769	-0.79574	0.32359	-0.75
145	32.378	24.261	1.9862	7	1.1013	0	1.4133	0.41064	0.014241	0.91169	-0.77572	-0.026902	-1.7222
146	32.378	16.124	5.3526	7	1.1519	0	1.5028	0.27651	0.025907	0.96066	-0.49571	-0.046444	-1.7222
147	28.072	71.251	176.95	0	0	0	1.5227	-0.9456	0.050417	0.32141	5.884	-0.31372	-2
148	46.397	14.566	9.3212	0	0	0	1.507	0.24817	0.040734	0.96786	-0.29915	-0.049101	-1.1667
149	30.076	70.674	24.582	17	3.7342	0	1.4497	0.85812	0.39255	0.33094	-4.8258	-2.2076	-1.8611
150	20.815	8.1306	1.0866	0	0	0	1.4852	0.14141	0.0026821	0.98995	-0.38884	-0.0073753	-2.7222
151	40.341	25.227	0.6826	-5	-3	0.92115	1.4804	0.42618	0.0050776	0.90463	-0.64123	-0.0076397	-1.3611
152	44.498	28.598	-169.17	13	2.5696	0	1.5892	-0.47013	-0.089958	0.878	0.65445	0.12523	-1.2222
153	50.692	48.286	45.824	0	0	0	1.5003	0.52019	0.53537	0.66542	-0.82518	-0.84926	-1.0556
154	31.417	18.168	-174.09	5	2	0.92626	1.4759	-0.31014	-0.032092	0.95015	0.5803	0.060046	-1.7778
155	46.397	32.427	1.6723	1	3	0.90742	1.4871	0.53599	0.015649	0.84408	-0.74084	-0.021629	-1.1667
156	43.603	18.337	-20.488	17	3.9367	0	1.5983	0.2947	-0.11011	0.94922	-0.38809	0.14501	-1.25
157	53.13	18.468	-153.95	0	0	0	1.5701	-0.28459	-0.13914	0.9485	0.30004	0.14669	-1
158	58.716	5.2944	-144.23	5	5	0.92061	1.4988	-0.074871	-0.053932	0.99573	0.066837	0.048145	-0.88889
159	29.653	50.857	-7.8786	1	0	0.84319	1.5221	0.76825	-0.10631	0.63126	-2.2988	0.31811	-1.8889
160	32.378	29.587	-167.6	0	0	0	1.4554	-0.48222	-0.10603	0.86961	0.95503	0.20999	-1.7222
161	32.378	10.578	-144.55	-7	0	0.91627	1.5201	-0.14954	-0.10646	0.98301	0.26199	0.18653	-1.7222
162	23.643	55.844	-168.23	0	0	0	1.4702	-0.81011	-0.1688	0.56145	3.4469	0.71824	-2.3889
163	25.361	59.153	-163.75	0	0	0	1.4579	-0.82424	-0.24024	0.51275	3.5722	1.0412	-2.2222
164	33.399	5.2468	-6.8201	-2	-7	0.92101	1.5018	0.090799	-0.010859	0.99581	-0.15197	0.018175	-1.6667
165	23.12	63.673	-2.6898	0	0	0	1.4262	0.89529	-0.042061	0.44349	-4.9347	0.23183	-2.4444
166	24.762	56.814	11.321	0	-5	0.79694	1.5387	0.82061	0.16428	0.54737	-3.4148	-0.68364	-2.2778
167	33.399	7.3454	14.524	0	0	0	1.4441	0.12376	0.032063	0.99179	-0.20798	-0.053881	-1.6667
168	42.741	51.397	-0.72402	-1	5	0.79194	1.4925	0.78142	-0.009875	0.62392	-1.6003	0.020224	-1.2778
169	41.112	44.59	-179.66	0	2	0.8873	1.4139	-0.70201	-0.004201	0.71215	1.3143	0.0078653	-1.3333
170	24.19	26.092	24.866	0	0	0	1.5961	0.39904	0.18494	0.89809	-1.0368	-0.48049	-2.3333
171	61.928	20.225	164.17	9	1.6582	0	1.4266	-0.33261	0.094293	0.93834	0.29539	-0.083741	-0.83333
172	20.016	45.747	37.719	13	2.7215	0	1.5043	0.56658	0.4382	0.69783	-2.3004	-1.7792	-2.8333
173	30.51	33.79	40.507	-3	-4	0.89447	1.5675	0.42286	0.36124	0.83108	-0.93281	-0.79688	-1.8333
174	53.13	20.203	168.99	-3	-6	0.89783	1.5715	-0.339	0.065935	0.93847	0.36123	-0.070258	-1
175	20.408	12.456	6.7225	0	0	0	1.5689	0.21421	0.025249	0.97646	-0.60938	-0.071828	-2.7778
176	21.025	60.971	-28.395	-4	-2	0.75856	1.5478	0.76918	-0.41581	0.48525	-4.271	2.3088	-2.6944
177	53.13	21.438	159.15	9	1.5063	0	1.4351	-0.34157	0.13008	0.93081	0.36696	-0.13975	-1
178	42.741	36.422	2.6917	0	1	0.90265	1.4813	0.59308	0.027883	0.80466	-0.94179	-0.044278	-1.2778
179	27.703	44.777	-165.9	-1	3	0.87816	1.5338	-0.68312	-0.1716	0.70986	1.9514	0.4902	-2.0278
180	25.989	59.65	6.9323	19	4.4937	0	1.5944	0.85664	0.10416	0.50529	-3.6733	-0.44662	-2.1667
181	38.187	22.627	-6.8154	-1	2	0.91447	1.5148	0.38202	-0.045657	0.92303	-0.59782	0.071449	-1.4444
182	21.239	70.671	-24.515	15	3.0759	0	1.4236	0.85857	-0.39154	0.331	-6.917	3.1544	-2.6667
183	47.405	24.16	-28.956	7	1.0506	0	1.5446	0.35812	-0.19815	0.91241	-0.44702	0.24733	-1.1389
184	71.508	29.697	150.4	0	0	0	1.4053	-0.43075	0.24474	0.86865	0.34436	-0.19566	-0.69444
185	41.112	62.252	178.68	17	3.5316	0	1.5305	-0.88477	0.020442	0.46559	2.5338	-0.058542	-1.3333
186	44.498	55.323	29.381	0	0	0	1.548	0.7166	0.40347	0.56895	-1.5394	-0.86674	-1.2222
187	24.19	49.513	152.64	-1	-1	0.85769	1.5479	-0.67546	0.34957	0.64927	2.4274	-1.2563	-2.3333
188	24.762	14.29	171.44	11	2.4177	0	1.4252	-0.24408	0.036749	0.96906	0.5737	-0.086378	-2.2778
189	21.025	19.322	174.84	-2	0	0.93408	1.4448	-0.32953	0.029756	0.94367	0.94091	-0.084962	-2.6944
190	48.455	10.042	-165.46	11	2.4684	0	1.4074	-0.16878	-0.043787	0.98468	0.19045	0.049409	-1.1111
191	41.112	17.394	-8.1956	7	1.3544	0	1.4111	0.29589	-0.042615	0.95427	-0.41342	0.059543	-1.3333
192	28.072	25.685	-10.728	7	1.1519	0	1.5287	0.42585	-0.080679	0.90119	-0.94509	0.17905	-2
193	46.397	10.693	-174.45	11	2.0127	0	1.5446	-0.18468	-0.017937	0.98263	0.21927	0.021296	-1.1667
194	53.13	2.1505	-0.2931	0	0	0	1.4841	0.037525	-0.00019196	0.9993	-0.037551	0.00019209	-1
195	23.12	42.267	19.231	19	4.2911	0	1.4746	0.63505	0.22154	0.74002	-2.0977	-0.73179	-2.4444
196	35.051	2.489	175.61	0	0	0	1.5202	-0.0433	0.0033255	0.99906	0.068622	-0.0052704	-1.5833
197	36.244	49.981	-155.27	0	0	0	1.5494	-0.69561	-0.32036	0.64304	1.6527	0.76113	-1.5278
198	25.361	59.876	-156.45	0	0	0	1.5965	-0.79288	-0.34563	0.50188	3.5107	1.5304	-2.2222
199	30.957	57.174	4.2484	-7	-5	0.77813	1.4872	0.83801	0.062252	0.54209	-2.7912	-0.20734	-1.8056
200	39.598	36.709	16.096	0	0	0	1.4342	0.57432	0.16573	0.80168	-0.99499	-0.28712	-1.3889
201	25.361	60.505	-153.85	0	0	0	1.4345	-0.78129	-0.38364	0.49236	3.5263	1.7315	-2.2222
202	60.283	33.721	22.347	15	3.3291	0	1.5199	0.51346	0.21107	0.83175	-0.53159	-0.21852	-0.86111
203	65.47	11.271	5.0156	7	1.0506	0	1.4969	0.19469	0.017087	0.98072	-0.15441	-0.013551	-0.77778
204	30.51	6.3576	-0.91652	21	4.8481	0	1.4849	0.11072	-0.0017713	0.99385	-0.20424	0.0032674	-1.8333
205	32.378	55.963	26.113	0	0	0	1.4831	0.7441	0.36474	0.55972	-2.2895	-1.1223	-1.7222
206	22.378	6.8042	-3.1112	3	6	0.90729	1.5569	0.1183	-0.0064303	0.99296	-0.30116	0.01637	-2.5278
207	45.429	34.767	4.3017	0	0	0	1.4204	0.56864	0.042773	0.82148	-0.82681	-0.062194	-1.1944
208	67.38	13.575	-137.86	0	0	0	1.4692	-0.17405	-0.15748	0.97206	0.13429	0.1215	-0.75
209	25.989	27.592	-29.816	4	1	0.91505	1.5111	0.40186	-0.23029	0.88627	-0.98244	0.563	-2.1667
210	39.598	19.505	-14.248	0	0	0	1.4421	0.32363	-0.082178	0.94261	-0.47685	0.12109	-1.3889
211	65.47	35.195	35.147	0	0	0	1.5185	0.47128	0.3318	0.81719	-0.44855	-0.3158	-0.77778
212	71.508	32.569	-172.31	0	4	0.84745	1.5289	-0.53348	-0.072015	0.84274	0.43961	0.059343	-0.69444
213	65.47	36.222	16.957	0	0	0	1.4382	0.56522	0.17234	0.80674	-0.54493	-0.16616	-0.77778
214	25.989	16.695	-1.249	-1	0	0.94403	1.4025	0.28722	-0.006262	0.95785	-0.64969	0.014165	-2.1667
215	35.638	34.029	-6.4405	3	3	0.92902	1.4194	0.55608	-0.062772	0.82876	-1.0437	0.11782	-1.5556
216	46.397	28.416	-5.6418	3	-3	0.91757	1.4738	0.47356	-0.046782	0.87952	-0.62818	0.062056	-1.1667
217	67.38	35.687	35.512	0	0	0	1.5237	0.47484	0.33886	0.81222	-0.43847	-0.3129	-0.75
218	23.913	47.822	179.34	7	1.4051	0	1.5286	-0.74102	0.0085634	0.67143	2.6058	-0.030113	-2.3611
219	21.239	56.613	11.051	7	1.3038	0	1.5758	0.81949	0.16005	0.55029	-3.9712	-0.7756	-2.6667
220	73.74	3.5238	34.874	17	3.5316	0	1.5471	0.050426	0.035143	0.99811	-0.033681	-0.023473	-0.66667
221	29.242	62.137	-160.22	1	1	0.69763	1.5163	-0.83192	-0.29915	0.46736	3.4117	1.2268	-1.9167
222	38.88	14.388	43.52	-2	-3	0.91403	1.5265	0.18019	0.17111	0.96863	-0.26353	-0.25026	-1.4167
223	43.603	4.1133	-146.88	0	0	0	1.4367	-0.060073	-0.039195	0.99742	0.075286	0.049121	-1.25
224	20.61	43.131	-178.85	-4	3	0.87596	1.5829	-0.68353	-0.013683	0.72979	2.5757	0.051559	-2.75
225	31.417	14.345	153.57	9	1.7089	0	1.5305	-0.22186	0.11027	0.96882	0.40712	-0.20234	-1.7778
226	60.283	31.313	177.76	0	4	0.90878	1.4284	-0.51932	0.020277	0.85434	0.52344	-0.020437	-0.86111
227	22.867	46.921	-162.46	0	0	0	1.5927	-0.69643	-0.22018	0.68301	2.5208	0.79697	-2.4722
228	30.076	41.977	11.126	1	-4	0.90359	1.4664	0.65627	0.12907	0.74341	-1.643	-0.32312	-1.8611
229	49.55	4.0998	172.41	-1	0	0.93644	1.436	-0.070868	0.0094426	0.99744	0.076971	-0.010256	-1.0833
230	73.74	8.4585	-168.41	0	0	0	1.5267	-0.14409	-0.029544	0.98912	0.09712	0.019913	-0.66667
